trip_id,trip_start_timestamp,trip_end_timestamp,driver_id,driver_name,source_location_address1,source_city,source_province_state,source_country,destination_location_address1,destination_city,destination_province_state,destination_country,total_distance,total_fare,trip_status,delay_start_time_mins,payment_method,payment_Status,customer_id,customer_name
568,2023-01-20T11:17:52.9070000,2023-01-20T13:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,57,265,Completed,3,Cash,Cleared,11,ABC7
569,2023-01-20T13:17:52.9070000,2023-01-20T15:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,149,1316,Completed,6,Cash,Cleared,12,ABC8
570,2023-01-20T15:17:52.9070000,2023-01-20T17:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,287,1913,Completed,7,Wallet,Completed,13,ABC9
571,2023-01-20T17:17:52.9070000,2023-01-20T19:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,309,872,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,14,ABC10
572,2023-01-20T19:17:52.9070000,2023-01-20T21:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,53,300,Completed,2,Wallet,Completed,15,ABC11
573,2023-01-20T21:17:52.9070000,2023-01-20T23:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,199,1115,Completed,0,Wallet,Completed,16,ABC12
574,2023-01-20T23:17:52.9070000,2023-01-21T01:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,239,592,Completed,1,Cash,Cleared,17,ABC13
575,2023-01-21T01:17:52.9070000,2023-01-21T03:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,380,575,Completed,10,Cash,Cleared,18,ABC14
576,2023-01-21T03:17:52.9070000,2023-01-21T05:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,378,1268,Completed,2,Wallet,Completed,19,ABC15
577,2023-01-21T05:17:52.9070000,2023-01-21T07:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,257,1918,Completed,7,Cash,Cleared,20,ABC16
578,2023-01-21T07:17:52.9070000,2023-01-21T09:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,92,396,Completed,7,Wallet,Completed,21,ABC17
579,2023-01-21T09:17:52.9070000,2023-01-21T11:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,297,728,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,22,ABC18
580,2023-01-21T11:17:52.9070000,2023-01-21T13:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,66,138,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,23,ABC19
581,2023-01-21T13:17:52.9070000,2023-01-21T15:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,109,490,Completed,10,Wallet,Completed,24,ABC20
582,2023-01-21T15:17:52.9070000,2023-01-21T17:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,395,1108,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,25,ABC21
583,2023-01-21T17:17:52.9070000,2023-01-21T19:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,222,1864,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,26,ABC22
584,2023-01-21T19:17:52.9070000,2023-01-21T21:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,276,294,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
585,2023-01-21T21:17:52.9070000,2023-01-21T23:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,159,532,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,28,ABC24
586,2023-01-21T23:17:52.9070000,2023-01-22T01:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,84,1488,Completed,2,Wallet,Completed,29,ABC25
587,2023-01-22T01:17:52.9070000,2023-01-22T03:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,399,72,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,30,ABC26
588,2023-01-22T03:17:52.9070000,2023-01-22T05:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,336,384,Completed,8,Wallet,Completed,31,ABC27
589,2023-01-22T05:17:52.9070000,2023-01-22T07:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,62,1599,Completed,5,Wallet,Completed,32,ABC28
590,2023-01-22T07:17:52.9070000,2023-01-22T09:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,211,15,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,33,ABC29
591,2023-01-22T09:17:52.9070000,2023-01-22T11:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,151,962,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,34,ABC30
592,2023-01-22T11:17:52.9070000,2023-01-22T13:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,218,354,Completed,2,Wallet,Completed,35,ABC31
593,2023-01-22T13:17:52.9070000,2023-01-22T15:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,394,1264,Completed,7,Cash,Cleared,36,ABC32
594,2023-01-22T15:17:52.9070000,2023-01-22T17:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,194,1886,Completed,4,Wallet,Completed,37,ABC33
595,2023-01-22T17:17:52.9070000,2023-01-22T19:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,269,1827,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,38,ABC34
596,2023-01-22T19:17:52.9070000,2023-01-22T21:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,188,1351,Completed,7,Cash,Cleared,39,ABC35
597,2023-01-22T21:17:52.9070000,2023-01-22T23:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,226,1635,Completed,1,Wallet,Completed,0,ABC36
598,2023-01-22T23:17:52.9070000,2023-01-23T01:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,82,265,Completed,7,Wallet,Completed,1,ABC37
599,2023-01-23T01:17:52.9070000,2023-01-23T03:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,394,1689,Completed,2,Cash,Cleared,2,ABC38
600,2023-01-23T03:17:52.9070000,2023-01-23T05:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,181,1362,Completed,5,Wallet,Completed,3,ABC39
601,2023-01-23T05:17:52.9070000,2023-01-23T07:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,325,1282,Completed,1,Wallet,Completed,4,ABC0
602,2023-01-23T07:17:52.9070000,2023-01-23T09:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,167,23,Completed,6,Wallet,Completed,5,ABC1
603,2023-01-23T09:17:52.9070000,2023-01-23T11:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,270,199,Completed,9,Cash,Cleared,6,ABC2
604,2023-01-23T11:17:52.9070000,2023-01-23T13:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,303,1674,Completed,9,Wallet,Completed,7,ABC3
605,2023-01-23T13:17:52.9070000,2023-01-23T15:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,195,405,Completed,10,Wallet,Completed,8,ABC4
606,2023-01-23T15:17:52.9070000,2023-01-23T17:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,261,302,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,9,ABC5
607,2023-01-23T17:17:52.9070000,2023-01-23T19:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,369,1357,Completed,10,Cash,Cleared,10,ABC6
608,2023-01-23T19:17:52.9070000,2023-01-23T21:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,400,1579,Completed,6,Cash,Cleared,11,ABC7
609,2023-01-23T21:17:52.9070000,2023-01-23T23:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,198,1258,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,12,ABC8
610,2023-01-23T23:17:52.9070000,2023-01-24T01:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,326,1153,Completed,10,Cash,Cleared,13,ABC9
611,2023-01-24T01:17:52.9070000,2023-01-24T03:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,184,526,Completed,0,Wallet,Completed,14,ABC10
612,2023-01-24T03:17:52.9070000,2023-01-24T05:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,153,702,Completed,0,Wallet,Completed,15,ABC11
613,2023-01-24T05:17:52.9070000,2023-01-24T07:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,213,1975,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
614,2023-01-24T07:17:52.9070000,2023-01-24T09:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,221,1210,Completed,4,Wallet,Completed,17,ABC13
615,2023-01-24T09:17:52.9070000,2023-01-24T11:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,260,194,Completed,3,Cash,Cleared,18,ABC14
616,2023-01-24T11:17:52.9070000,2023-01-24T13:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,102,1764,Completed,2,Wallet,Completed,19,ABC15
617,2023-01-24T13:17:52.9070000,2023-01-24T15:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,161,173,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,20,ABC16
618,2023-01-24T15:17:52.9070000,2023-01-24T17:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,192,493,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,21,ABC17
619,2023-01-24T17:17:52.9070000,2023-01-24T19:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,301,1612,Completed,3,Credit/Online Banking,Confirmation awaiting from third party,22,ABC18
620,2023-01-24T19:17:52.9070000,2023-01-24T21:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,250,1648,Completed,7,Cash,Cleared,23,ABC19
621,2023-01-24T21:17:52.9070000,2023-01-24T23:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,183,1171,Completed,5,Wallet,Completed,24,ABC20
622,2023-01-24T23:17:52.9070000,2023-01-25T01:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,233,1612,Completed,2,Cash,Cleared,25,ABC21
623,2023-01-25T01:17:52.9070000,2023-01-25T03:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,233,1122,Completed,7,Cash,Cleared,26,ABC22
624,2023-01-25T03:17:52.9070000,2023-01-25T05:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,131,1712,Completed,3,Wallet,Completed,27,ABC23
625,2023-01-25T05:17:52.9070000,2023-01-25T07:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,70,1848,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,28,ABC24
626,2023-01-25T07:17:52.9070000,2023-01-25T09:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,379,1996,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,29,ABC25
627,2023-01-25T09:17:52.9070000,2023-01-25T11:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,183,1433,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,30,ABC26
628,2023-01-25T11:17:52.9070000,2023-01-25T13:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,197,1577,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,31,ABC27
629,2023-01-25T13:17:52.9070000,2023-01-25T15:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,276,1401,Completed,10,Wallet,Completed,32,ABC28
630,2023-01-25T15:17:52.9070000,2023-01-25T17:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,114,1204,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,33,ABC29
631,2023-01-25T17:17:52.9070000,2023-01-25T19:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,87,616,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,34,ABC30
632,2023-01-25T19:17:52.9070000,2023-01-25T21:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,68,447,Completed,1,Cash,Cleared,35,ABC31
633,2023-01-25T21:17:52.9070000,2023-01-25T23:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,365,1890,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,36,ABC32
634,2023-01-25T23:17:52.9070000,2023-01-26T01:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,83,599,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,37,ABC33
635,2023-01-26T01:17:52.9070000,2023-01-26T03:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,163,1582,Completed,2,Cash,Cleared,38,ABC34
636,2023-01-26T03:17:52.9070000,2023-01-26T05:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,235,1902,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,39,ABC35
637,2023-01-26T05:17:52.9070000,2023-01-26T07:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,257,497,Completed,9,Wallet,Completed,0,ABC36
638,2023-01-26T07:17:52.9070000,2023-01-26T09:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,122,319,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
639,2023-01-26T09:17:52.9070000,2023-01-26T11:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,320,1554,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,2,ABC38
640,2023-01-26T11:17:52.9070000,2023-01-26T13:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,154,316,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,3,ABC39
641,2023-01-26T13:17:52.9070000,2023-01-26T15:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,335,622,Completed,9,Wallet,Completed,4,ABC0
642,2023-01-26T15:17:52.9070000,2023-01-26T17:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,118,293,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,5,ABC1
643,2023-01-26T17:17:52.9070000,2023-01-26T19:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,122,182,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,6,ABC2
644,2023-01-26T19:17:52.9070000,2023-01-26T21:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,332,1012,Completed,10,Cash,Cleared,7,ABC3
645,2023-01-26T21:17:52.9070000,2023-01-26T23:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,89,1444,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,8,ABC4
646,2023-01-26T23:17:52.9070000,2023-01-27T01:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,112,860,Completed,8,Wallet,Completed,9,ABC5
647,2023-01-27T01:17:52.9070000,2023-01-27T03:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,282,120,Completed,6,Wallet,Completed,10,ABC6
648,2023-01-27T03:17:52.9070000,2023-01-27T05:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,72,1663,Completed,5,Wallet,Completed,11,ABC7
649,2023-01-27T05:17:52.9070000,2023-01-27T07:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,90,1497,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,12,ABC8
650,2023-01-27T07:17:52.9070000,2023-01-27T09:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,275,1713,Completed,5,Wallet,Completed,13,ABC9
651,2023-01-27T09:17:52.9070000,2023-01-27T11:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,101,1121,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,14,ABC10
652,2023-01-27T11:17:52.9070000,2023-01-27T13:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,284,45,Completed,9,Wallet,Completed,15,ABC11
653,2023-01-27T13:17:52.9070000,2023-01-27T15:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,376,417,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
654,2023-01-27T15:17:52.9070000,2023-01-27T17:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,190,854,Completed,8,Credit/Online Banking,Confirmation awaiting from third party,17,ABC13
655,2023-01-27T17:17:52.9070000,2023-01-27T19:17:52.9070000,A15,Dinesh,,Hosur,KN,India,,Bangalore,KN,India,263,1116,Completed,4,Cash,Cleared,18,ABC14
656,2023-01-27T19:17:52.9070000,2023-01-27T21:17:52.9070000,A16,Stephen,,Kochi,TN,India,,Coimbatore,TN,India,208,1093,Completed,10,Credit/Online Banking,Confirmation awaiting from third party,19,ABC15
657,2023-01-27T21:17:52.9070000,2023-01-27T23:17:52.9070000,A17,Steves,,Coimbatore,TN,India,,Salem,TN,India,390,796,Completed,10,Cash,Cleared,20,ABC16
658,2023-01-27T23:17:52.9070000,2023-01-28T01:17:52.9070000,A18,Akash,,Tanjavor,TN,India,,Trichy,TN,India,292,1381,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,21,ABC17
659,2023-01-28T01:17:52.9070000,2023-01-28T03:17:52.9070000,A19,Nihit,,Coimbatore,TN,India,,Chennai,TN,India,140,1020,Completed,2,Wallet,Completed,22,ABC18
660,2023-01-28T03:17:52.9070000,2023-01-28T05:17:52.9070000,A20,Vishal,,Hosur,KN,India,,Salem,TN,India,298,1527,Completed,0,Cash,Cleared,23,ABC19
661,2023-01-28T05:17:52.9070000,2023-01-28T07:17:52.9070000,A21,Arun,,Vijayawada,AP,India,,Hyderabad,TS,India,248,669,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,24,ABC20
662,2023-01-28T07:17:52.9070000,2023-01-28T09:17:52.9070000,A22,Ganesh,,Agra,UP,India,,Delhi,NCR,India,383,1268,Completed,3,Cash,Cleared,25,ABC21
663,2023-01-28T09:17:52.9070000,2023-01-28T11:17:52.9070000,A23,Dhruv,,Salem,TN,India,,Chennai,TN,India,63,1925,Completed,6,Wallet,Completed,26,ABC22
664,2023-01-28T11:17:52.9070000,2023-01-28T13:17:52.9070000,A24,Kumar,,Trichy,TN,India,,Madurai,TN,India,324,1253,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,27,ABC23
665,2023-01-28T13:17:52.9070000,2023-01-28T15:17:52.9070000,A25,Gopal,,Chennai,TN,India,,Bangalore,KN,India,182,91,Completed,3,Wallet,Completed,28,ABC24
666,2023-01-28T15:17:52.9070000,2023-01-28T17:17:52.9070000,A26,Akhil,,Kolkata,WB,India,,Agra,UP,India,177,879,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,29,ABC25
667,2023-01-28T17:17:52.9070000,2023-01-28T19:17:52.9070000,A27,Hima,,Mumbai,MH,India,,"Delhi ",NCR,India,273,1934,Completed,7,Cash,Cleared,30,ABC26
668,2023-01-28T19:17:52.9070000,2023-01-28T21:17:52.9070000,A28,Jack,,Tirupathi,AP,India,,Hyderabad,TS,India,59,208,Completed,0,Cash,Cleared,31,ABC27
669,2023-01-28T21:17:52.9070000,2023-01-28T23:17:52.9070000,A29,Manohar,,Tanjavur,TN,India,,Chennai,TN,India,330,402,Completed,0,Wallet,Completed,32,ABC28
670,2023-01-28T23:17:52.9070000,2023-01-29T01:17:52.9070000,A30,Pavan,,Delhi,NCR,India,,Amritsar,Punjab,India,206,398,Completed,5,Wallet,Completed,33,ABC29
671,2023-01-29T01:17:52.9070000,2023-01-29T03:17:52.9070000,A31,Nikshit,,Madurai,TN,India,,Kanchipuram,TN,India,337,1199,Completed,0,Credit/Online Banking,Confirmation awaiting from third party,34,ABC30
672,2023-01-29T03:17:52.9070000,2023-01-29T05:17:52.9070000,A32,Rahul,,Bangalore,KN,India,,Udupi,KN,India,222,1361,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,35,ABC31
673,2023-01-29T05:17:52.9070000,2023-01-29T07:17:52.9070000,A33,Umesh,,Bhopal,MP,India,,Indore,MP,India,377,1394,Completed,7,Cash,Cleared,36,ABC32
674,2023-01-29T07:17:52.9070000,2023-01-29T09:17:52.9070000,A34,Pranav,,Pune,MH,India,,Surat,MH,India,154,94,Completed,7,Credit/Online Banking,Confirmation awaiting from third party,37,ABC33
675,2023-01-29T09:17:52.9070000,2023-01-29T11:17:52.9070000,A35,Surya,,Bangalore,KN,India,,Hosur,KN,India,240,612,Completed,9,Wallet,Completed,38,ABC34
676,2023-01-29T11:17:52.9070000,2023-01-29T13:17:52.9070000,A36,Kapil,,Coimbatore,TN,India,,Kochi,TN,India,298,754,Completed,9,Wallet,Completed,39,ABC35
677,2023-01-29T13:17:52.9070000,2023-01-29T15:17:52.9070000,A37,Suresh,,Salem,TN,India,,Coimbatore,TN,India,194,902,Completed,1,Cash,Cleared,0,ABC36
678,2023-01-29T15:17:52.9070000,2023-01-29T17:17:52.9070000,A38,Ranjith,,Trichy,TN,India,,Tanjavor,TN,India,261,1996,Completed,5,Credit/Online Banking,Confirmation awaiting from third party,1,ABC37
679,2023-01-29T17:17:52.9070000,2023-01-29T19:17:52.9070000,A39,Sadru,,Chennai,TN,India,,Coimbatore,TN,India,239,258,Completed,10,Cash,Cleared,2,ABC38
680,2023-01-29T19:17:52.9070000,2023-01-29T21:17:52.9070000,A40,Ramesh,,Salem,TN,India,,Hosur,KN,India,303,441,Completed,4,Wallet,Completed,3,ABC39
681,2023-01-29T21:17:52.9070000,2023-01-29T23:17:52.9070000,A1,Rama,,Hyderabad,TS,India,,Vijayawada,AP,India,316,1652,Completed,9,Cash,Cleared,4,ABC0
682,2023-01-29T23:17:52.9070000,2023-01-30T01:17:52.9070000,A2,Sam,,Delhi,NCR,India,,Agra,UP,India,337,1104,Completed,9,Credit/Online Banking,Confirmation awaiting from third party,5,ABC1
683,2023-01-30T01:17:52.9070000,2023-01-30T03:17:52.9070000,A3,Kevin,,Chennai,TN,India,,Salem,TN,India,315,877,Completed,9,Cash,Cleared,6,ABC2
684,2023-01-30T03:17:52.9070000,2023-01-30T05:17:52.9070000,A4,Aaditya,,Madurai,TN,India,,Trichy,TN,India,389,990,Completed,3,Wallet,Completed,7,ABC3
685,2023-01-30T05:17:52.9070000,2023-01-30T07:17:52.9070000,A5,Sagar,,Bangalore,KN,India,,Chennai,TN,India,227,1375,Completed,2,Credit/Online Banking,Confirmation awaiting from third party,8,ABC4
686,2023-01-30T07:17:52.9070000,2023-01-30T09:17:52.9070000,A6,David,,Agra,UP,India,,Kolkata,WB,India,205,1157,Completed,0,Cash,Cleared,9,ABC5
687,2023-01-30T09:17:52.9070000,2023-01-30T11:17:52.9070000,A7,Nivaan,,"Delhi ",NCR,India,,Mumbai,MH,India,206,1750,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,10,ABC6
688,2023-01-30T11:17:52.9070000,2023-01-30T13:17:52.9070000,A8,Aarav,,Hyderabad,TS,India,,Tirupathi,AP,India,213,299,Completed,2,Wallet,Completed,11,ABC7
689,2023-01-30T13:17:52.9070000,2023-01-30T15:17:52.9070000,A9,Sadru,,Chennai,TN,India,,Tanjavur,TN,India,317,547,Completed,4,Cash,Cleared,12,ABC8
690,2023-01-30T15:17:52.9070000,2023-01-30T17:17:52.9070000,A10,Amith,,Amritsar,Punjab,India,,Delhi,NCR,India,204,1217,Completed,6,Credit/Online Banking,Confirmation awaiting from third party,13,ABC9
691,2023-01-30T17:17:52.9070000,2023-01-30T19:17:52.9070000,A11,Ajay,,Kanchipuram,TN,India,,Madurai,TN,India,304,899,Completed,1,Credit/Online Banking,Confirmation awaiting from third party,14,ABC10
692,2023-01-30T19:17:52.9070000,2023-01-30T21:17:52.9070000,A12,Nihal,,Udupi,KN,India,,Bangalore,KN,India,208,1019,Completed,0,Wallet,Completed,15,ABC11
693,2023-01-30T21:17:52.9070000,2023-01-30T23:17:52.9070000,A13,Saatvik,,Indore,MP,India,,Bhopal,MP,India,362,192,Completed,4,Credit/Online Banking,Confirmation awaiting from third party,16,ABC12
694,2023-01-30T23:17:52.9070000,2023-01-31T01:17:52.9070000,A14,Andrew,,Surat,MH,India,,Pune,MH,India,99,923,Completed,2,Wallet,Completed,17,ABC13
